sample_id,lot_id,tool_id,sequence,aspect_ratio,pattern_density,gas_ratio,rf_bias_w,pressure_mtorr,etch_time_s,etch_depth_nm,top_cd_nm,bottom_cd_nm,sidewall_angle_deg,bowing_nm
S00440,L0022,T01,440,28.025919,0.537724,0.729727,352.36163,19.134588,144.415784,2181.251372,72.406262,64.884209,90.078195,4.204756
S00533,L0026,T01,533,56.686439,0.551583,0.406324,373.200413,21.589777,141.372903,2028.6156,75.18332,65.691468,89.686108,10.766518
S00738,L0036,T02,738,56.174076,0.160402,0.505764,304.421678,18.26954,157.651709,2085.467702,73.364261,63.754946,89.874069,5.181967
S00302,L0015,T01,302,46.161045,0.733329,0.707563,386.826058,17.657604,161.995615,2255.355852,75.244054,67.027771,89.50855,4.317855
S00724,L0036,T01,724,30.060029,0.203184,0.478346,321.067544,18.504325,158.900148,2209.440827,74.797145,71.855754,89.983805,4.817682
S00747,L0037,T02,747,18.407517,0.798208,0.488451,293.175949,16.16751,143.444765,2069.733419,73.989181,72.583894,89.674064,0.301341
S00689,L0034,T01,689,51.353884,0.686512,0.354781,359.684271,,126.95519,2018.240148,76.639324,67.1677,89.775645,4.032666
S00690,L0034,T02,690,20.697633,0.690834,0.531448,321.046872,22.982352,118.705441,2033.030217,73.620169,67.375525,89.899038,12.847111
S00297,L0014,T02,297,23.207023,0.305738,0.414446,377.776952,21.018756,127.248899,2153.031509,75.684061,70.333738,89.986284,6.058614
S00232,L0011,T02,232,28.616986,0.305365,0.434757,307.423142,15.586161,152.760683,2193.847593,72.579209,70.505657,89.837886,1.244808
S00634,L0031,T01,634,24.500693,0.772082,0.543393,312.465458,17.446598,154.228324,2180.817072,74.263473,69.488532,89.91025,3.132523
S00386,L0019,T01,386,40.736831,0.668214,0.519847,349.452405,17.994062,135.741027,2049.519348,74.020743,68.475607,90.074,6.166206
S00350,L0017,T01,350,28.15952,0.544512,0.411028,318.948031,21.191938,158.749996,2211.037178,73.282867,65.074271,89.626325,8.690542
S00721,L0036,T01,721,48.976686,0.506359,0.516426,406.816942,14.447616,,2129.318856,72.916605,66.827467,89.890552,-0.070798
S00680,L0034,T01,680,40.421763,0.735036,0.516395,319.766316,18.438293,134.694149,1946.519556,73.39812,68.755794,89.533946,3.378743
S00151,L0007,T01,151,58.161498,0.699177,0.713419,279.610013,18.119489,177.317966,2136.068937,75.650492,66.98851,90.018159,6.680149
S00092,L0004,T01,92,46.492733,0.432624,,378.951671,20.438819,147.235495,2151.538889,73.265259,65.992233,89.556976,7.183261
S00062,L0003,T03,62,29.772268,0.465264,0.650014,270.327715,19.007809,138.624575,2078.10382,73.645665,68.043644,89.924215,4.589008
S00564,L0028,T01,564,35.539538,0.682326,0.595226,317.941963,17.200689,151.776709,2142.27384,72.904708,66.480545,89.9575,4.03095
S00026,L0001,T02,26,39.672821,0.60383,0.447286,295.827788,16.340141,134.742943,1999.405575,71.590219,66.999108,89.778853,2.403903
S00116,L0005,T01,116,19.666435,0.151159,0.599686,335.399946,15.150539,139.950202,2223.799927,76.656364,73.394296,89.868963,2.56615
S00416,L0020,T01,416,61.844724,0.807604,0.420734,375.288418,21.366184,127.697324,1942.077799,73.846171,61.264104,89.620704,13.697931
S00477,L0023,T03,477,51.394928,0.495187,0.515282,327.178092,15.281345,133.491938,1973.480186,71.360607,64.640732,89.679922,0.402603
S00354,L0017,T01,354,22.7513,0.713309,0.441158,299.191016,20.68472,132.460025,1998.875187,75.789019,69.434879,89.958263,9.562858
S00306,L0015,T02,306,33.820901,0.479902,0.654937,336.624536,20.233177,158.769712,2229.786724,72.979822,65.241237,89.980448,7.931767
S00631,L0031,T01,631,51.273028,0.277472,0.424142,381.724342,18.438189,131.972206,1997.591577,75.080561,68.485223,89.979032,6.416368
S00070,L0003,T03,70,38.326916,0.230936,0.678032,278.984324,22.847722,148.770559,2080.264901,74.968858,66.88036,89.990782,8.345274
S00600,L0030,T01,600,57.384032,0.590046,0.644443,292.106992,18.459432,161.560924,2118.123902,72.248306,64.1561,89.738925,6.519496
S00014,L0000,T01,14,20.181157,0.762065,0.390537,353.876969,23.089103,129.085394,2118.259028,77.02708,69.016959,89.838837,15.158251
S00367,L0018,T01,367,61.646137,0.800545,0.684683,288.467919,15.652252,147.668114,1987.86085,74.185848,64.738382,89.83285,2.392403
S00251,L0012,T01,251,57.653195,0.365481,0.745163,340.279153,14.86027,147.976311,2077.264191,74.697554,67.099578,89.75697,3.024148
S00085,L0004,T01,85,38.53624,0.629991,0.558836,308.201523,21.110435,155.712534,2203.911909,71.345103,63.238871,89.718343,7.064772
S00764,L0038,T03,764,44.55551,0.355515,0.545913,373.7223,20.899284,151.326373,2171.965635,75.964159,68.661449,89.717596,9.345991
S00315,L0015,T02,315,55.904255,0.652143,0.530744,332.497037,22.887259,110.882832,1850.422714,74.581495,61.761899,89.561236,13.829604
S00553,L0027,T01,553,63.694317,0.831827,0.485931,360.016269,18.838998,138.508171,1970.54305,76.01101,65.599455,89.155483,6.945489
S00555,L0027,T03,555,61.970709,0.295752,0.366116,399.763738,18.651277,143.381989,2058.731151,77.709107,70.838102,89.754585,3.460223
S00035,L0001,T01,35,54.651575,0.478659,0.671195,307.814157,17.803432,144.865913,2032.582516,74.817434,65.244977,89.927055,4.820604
S00735,L0036,T01,735,62.218403,0.803838,0.544914,385.099893,19.666302,148.768938,2061.614266,71.113684,60.774715,89.494173,7.621351
S00327,L0016,T03,327,51.480356,0.539671,0.649136,355.195442,16.363975,152.983317,2166.01927,74.391917,69.007611,90.051374,1.183355
S00313,L0015,T01,313,41.496082,0.42478,0.653322,348.000565,17.450483,180.933603,2283.267278,71.312304,66.207817,89.977942,4.855983
S00122,L0006,T02,122,26.429888,0.462809,0.514102,339.323367,17.476544,128.114397,2100.172088,72.894717,69.163043,90.074178,2.982561
S00364,L0018,T01,364,32.891027,0.400303,0.496422,303.401463,16.595112,118.813739,1984.597019,73.711976,66.522548,89.633147,1.864415
S00537,L0026,T01,537,30.602903,0.817425,0.593079,296.637972,18.503575,145.795365,2174.901256,76.307192,70.626702,89.930315,6.531421
S00613,L0030,T02,613,61.147978,0.614268,0.553957,365.149099,18.577917,139.861851,2064.968194,75.727989,68.293267,89.96299,7.228239
S00401,L0020,T01,401,58.495178,0.711491,0.512712,340.856616,18.643598,147.901298,1995.789431,74.2609,65.555038,89.615811,5.356257
S00646,L0032,T01,646,49.474174,0.571306,0.555474,300.197758,15.483982,131.250907,1978.99832,73.061432,67.816598,89.878183,2.923841
S00285,L0014,T01,285,39.494689,0.779417,0.375948,303.780629,14.179326,171.712061,2213.659924,74.761771,72.89126,89.995724,-2.61276
S00048,L0002,T01,48,62.628884,0.424431,0.574759,320.993836,22.960425,130.663734,1955.815193,73.538209,59.992689,89.422938,11.997932
S00089,L0004,T01,89,47.071752,0.57719,0.720574,275.901968,20.392568,141.714807,1946.880529,75.281768,66.789998,89.886733,9.454007
S00648,L0032,T01,648,60.210075,0.743689,0.472144,373.820678,20.23923,155.168243,2115.947178,74.875251,62.534546,89.640804,11.324734
S00036,L0001,T01,36,24.083206,0.567538,0.542661,316.734283,22.724347,137.991777,2156.50831,69.760268,61.912023,89.633957,11.665992
S00261,L0013,T03,261,24.21846,0.845956,0.536013,340.425325,21.614188,147.804658,2144.790904,72.971163,66.519443,89.797116,11.878596
S00414,L0020,T03,414,44.791374,0.224734,0.381017,368.988742,18.377656,147.666293,2094.254451,73.995246,68.238075,89.944864,5.726063
S00608,L0030,T02,608,47.355876,0.445265,0.4747,268.498336,19.04658,159.267066,2097.137814,73.512958,65.973059,89.980192,4.607551
S00389,L0019,T03,389,56.750962,0.477344,0.533345,298.65267,20.056116,158.477973,2079.670112,74.485184,64.148888,89.662492,8.507894
S00752,L0037,T01,752,28.308891,0.665757,0.661027,308.261569,18.453986,151.975338,2184.520023,74.898993,70.10936,89.809568,6.034212
S00074,L0003,T01,74,64.433449,0.181301,0.649944,347.230755,18.385323,166.876323,2194.219577,73.107427,62.565627,89.491839,7.108943
S00104,L0005,T01,104,51.162389,0.185879,0.637789,285.155152,15.254387,150.012488,2069.201375,71.716761,64.213595,89.800367,3.751365
S00456,L0022,T01,456,30.66008,0.574052,0.548391,389.404466,17.734772,144.971669,2229.492528,73.272459,67.265074,90.019702,3.255789
S00308,L0015,T03,308,21.345436,0.453445,0.487852,357.264557,17.470477,119.917102,2063.543664,72.732533,69.789453,90.147609,2.107541
S00701,L0035,T01,701,21.054861,0.634471,0.608644,375.022452,21.539415,160.840732,2297.175802,74.294416,67.657168,90.143154,9.357173
S00381,L0019,T01,381,55.190767,0.66206,0.74533,320.841878,15.764262,138.082889,1959.096263,73.55731,66.149931,89.860897,3.365287
S00561,L0028,T01,561,,0.436379,0.471458,325.859725,17.293512,158.253694,2112.442273,74.224304,64.605997,89.480442,7.094363
S00166,L0008,T01,166,18.734046,,0.432579,247.273725,16.873808,133.0973,2056.576072,76.190966,74.345725,90.299709,1.934129
S00267,L0013,T01,267,64.915021,0.54094,0.619596,341.075357,19.228188,149.924519,2066.511038,73.940918,63.294491,89.914517,7.171135
S00081,L0004,T01,81,32.527586,0.793024,0.566251,285.875128,20.602348,134.500166,2003.832431,74.329548,64.296613,89.515238,9.026677
S00652,L0032,T01,652,33.510234,0.808008,0.575295,316.300351,25.066338,164.837453,2239.090218,72.661501,61.472254,89.723855,18.711342
S00223,L0011,T03,223,57.137086,0.390068,0.694298,340.535127,15.242439,142.539237,2038.422102,73.63269,66.830575,89.59668,3.497238
S00620,L0031,T01,620,50.355672,0.344896,0.599283,269.044532,18.516964,129.094895,1951.28339,72.241689,66.043543,89.653145,5.762535
S00543,L0027,T02,543,52.854622,0.764538,0.471372,315.740051,20.150763,133.765185,1959.621882,72.619135,61.855408,89.848254,9.779331
S00421,L0021,T01,421,21.505577,0.438162,0.572656,,20.104628,135.572672,2147.012844,73.454986,68.62414,89.83575,5.640405
S00118,L0005,T01,118,53.401312,0.361593,0.458904,310.026863,21.754683,159.207609,2196.153705,77.576754,70.507544,89.408994,8.762948
S00508,L0025,T03,508,34.897472,0.177739,0.408603,325.044303,21.500483,151.763489,2194.468232,74.612611,68.666654,89.892097,5.485214
S00798,L0039,T03,798,43.665979,0.65165,0.550298,311.290752,22.177174,151.14674,2135.080601,69.663494,58.989447,89.79536,10.532963
S00602,L0030,T01,602,44.763485,0.601262,0.549434,293.693927,22.921816,160.304412,2189.391304,71.117864,60.426644,89.787654,12.847688
S00524,L0026,T03,524,33.315473,0.776719,0.46723,307.750152,17.606255,146.137045,2153.823241,75.370616,69.302656,89.431625,3.112851
S00558,L0027,T03,558,37.021417,0.718139,0.479483,333.296311,17.824332,129.881283,2076.368916,74.480918,68.259417,90.115331,2.401178
S00262,L0013,T01,262,40.147809,0.827668,0.736873,,21.265277,146.342658,2110.659147,72.205121,62.471261,89.793403,10.59451
S00204,L0010,T03,204,21.936293,0.16132,0.440027,314.992851,18.294818,,2363.463422,72.189905,67.226382,89.886697,3.861627
S00737,L0036,T01,737,35.559947,0.633616,0.628381,279.887903,22.616628,167.848211,2188.429126,74.421263,64.95908,89.799754,12.97299
S00114,L0005,T02,114,61.277079,0.387818,0.716704,360.040672,15.402036,135.69451,2056.031342,75.722644,69.067786,89.64791,1.250907
S00148,L0007,T02,148,,0.550887,0.645773,280.233599,21.015712,145.583116,2013.593568,74.596715,63.600062,89.758174,10.133622
S00088,L0004,T01,88,27.877635,0.599023,0.68812,289.264576,21.446079,152.556096,2201.819155,75.425078,67.412339,89.753308,10.401635
S00777,L0038,T02,777,28.606661,0.757863,0.365699,294.959254,17.502229,128.072665,2051.146361,76.298428,68.921725,89.683775,3.490086
S00396,L0019,T01,396,39.175802,0.347072,0.612426,307.443317,18.674317,139.707066,2109.674474,71.422987,64.097237,89.991615,5.032028
S00370,L0018,T01,370,63.376177,0.617107,0.52821,312.938925,18.159565,121.632528,1833.767595,74.318995,63.827406,89.713091,6.270148
S00601,L0030,T01,601,30.988773,0.624359,0.523956,295.175584,22.810749,152.107874,2060.290362,73.418033,66.576366,89.491778,11.502977
S00229,L0011,T01,229,47.120344,,0.599353,270.965391,21.028368,153.121186,2104.147124,75.635401,69.212927,89.732173,9.230873
S00352,L0017,T01,352,45.297076,0.62004,0.372447,353.374672,20.67119,134.463002,2017.93038,72.709401,64.404915,89.868132,10.188505
S00395,L0019,T01,395,57.066134,0.523253,0.444451,276.325013,21.806439,144.843071,2051.142914,72.876587,60.296475,89.659678,9.882305
S00713,L0035,T02,713,22.635609,0.555946,0.517635,338.757464,19.032063,,2314.382321,72.199713,67.46721,90.077266,5.586894
S00319,L0015,T01,319,63.956754,0.631236,0.737661,317.36162,19.99475,142.935137,1910.094464,77.262034,66.473657,89.460277,9.150453
S00435,L0021,T02,435,33.475298,0.376384,0.59285,297.363066,22.793543,153.4043,2142.48139,77.236413,70.363649,89.795639,8.08591
S00672,L0033,T02,672,63.778113,0.39615,0.621494,356.691083,18.483373,111.722491,1888.283478,73.417124,65.102926,89.658454,6.420144
S00133,L0006,T01,133,18.878192,0.223166,0.375438,339.251748,18.954197,171.824667,2348.998056,73.629223,69.9685,89.864153,4.927461
S00028,L0001,T01,28,35.283595,0.342819,0.428187,199.560154,15.146525,148.148705,1996.72347,72.14436,66.462402,89.875562,1.687781
S00482,L0024,T01,482,48.15535,0.442474,0.559286,302.600913,19.09874,136.233136,2035.104752,75.030049,68.558687,89.664799,4.089
S00117,L0005,T01,117,27.476693,0.519421,0.40779,336.492918,18.199573,144.344712,2129.901222,74.063174,69.26987,89.937106,4.308876
S00708,L0035,T01,708,57.364373,0.157769,0.684401,353.618307,22.08242,135.604557,2066.79602,73.749407,66.062114,89.85867,7.082016
S00343,L0017,T02,343,47.857526,0.506258,0.650974,347.685735,21.207402,146.090536,2134.073381,74.63512,65.837821,89.694914,10.219008
S00739,L0036,T01,739,36.922256,0.183523,0.637094,275.913712,18.9453,146.27355,2132.734444,74.844465,68.992334,89.939817,4.929101
S00080,L0004,T01,80,30.282511,0.37358,0.738067,323.717139,18.389366,161.587291,2195.614585,73.181929,67.633259,89.677268,4.769428
S00499,L0024,T01,499,31.08996,0.354359,0.599706,,18.710453,146.588533,2200.592613,74.627326,68.965086,89.71786,5.202725
S00481,L0024,T01,481,39.897293,0.809807,0.420367,364.046691,19.32267,168.388977,2220.143064,74.447684,65.152634,89.905522,8.014621
S00579,L0028,T03,579,22.924969,0.295377,0.681014,288.34229,20.87838,176.962283,2293.685801,75.342858,70.238029,89.781888,6.533459
S00790,L0039,T01,790,62.031808,0.729282,0.353653,253.054944,21.956432,130.935411,1796.794907,74.149813,62.861313,89.632651,14.491869
S00263,L0013,T01,263,56.241517,0.663687,0.599823,375.9354,17.93054,160.55307,2165.070428,73.32586,64.302123,90.030217,4.651427
S00418,L0020,T02,418,58.619536,0.325705,0.720419,327.129855,23.505675,135.673589,1959.431701,76.390857,65.464449,89.78904,8.367688
S00670,L0033,T01,670,35.184484,0.729149,0.730936,290.194313,20.84792,128.32534,1979.816411,75.420759,66.582481,89.742637,10.581097
S00797,L0039,T01,797,50.71998,0.54341,,336.254759,20.357398,147.412258,2118.92408,73.814295,63.470662,90.056224,8.046504
S00483,L0024,T01,483,50.642763,0.763554,0.351525,344.901641,18.998129,142.829632,2105.090941,74.698728,65.032608,89.698772,5.977598
S00345,L0017,T01,345,41.744787,0.386187,0.632939,380.851356,20.734612,118.608133,2030.574715,73.917276,67.48257,89.869112,8.692957
S00064,L0003,T01,64,21.550385,0.721238,0.477611,355.107968,20.883193,139.663912,2122.65801,68.452642,62.858358,89.817449,9.556465
S00799,L0039,T01,799,54.597276,0.337735,0.484071,293.473127,20.619242,129.470931,1970.535937,73.666723,64.211891,89.553726,9.30851
S00733,L0036,T03,733,30.957112,0.285286,0.526912,327.853029,22.937406,126.918042,2090.722753,74.804322,67.726156,89.655952,10.136445
S00407,L0020,T01,407,28.762469,0.220508,0.639429,315.415907,15.136757,140.283585,2205.046999,71.767618,68.43082,89.953341,3.046579
S00694,L0034,T02,694,,0.480754,0.588573,350.558929,19.510231,170.978592,2273.977115,73.795832,66.965701,89.971904,6.05027
S00577,L0028,T01,577,52.607683,0.481889,0.625676,325.841772,19.387809,132.569157,1973.578994,70.297601,60.840157,89.932986,6.4849
S00188,L0009,T02,188,28.994819,0.420472,0.523642,335.126,15.533696,145.751063,2174.139013,72.507108,69.104976,89.801702,1.827177
S00550,L0027,T01,550,63.816179,0.301825,0.352788,329.930292,20.454894,159.945174,2139.689725,71.881836,61.330362,89.855425,9.617083
S00703,L0035,T02,703,55.69111,0.565595,0.509348,337.318376,21.572866,166.057293,2153.977675,75.188149,64.395506,89.710805,9.291847
S00273,L0013,T03,273,24.714936,0.659036,0.682437,286.697942,19.8489,122.198047,1928.214137,74.577839,68.249634,89.908302,5.96703
S00619,L0030,T01,619,36.530135,0.195929,0.47028,331.323523,22.376217,139.847664,2141.89655,72.822833,65.828839,89.747096,7.075859
S00789,L0039,T01,789,64.618824,0.544659,0.729095,306.836859,188.68549,146.056842,1995.942681,73.605342,63.24029,89.581581,5.604874
S00314,L0015,T01,314,53.697169,0.347832,0.718114,349.626397,14.377495,126.453298,1977.770049,74.315733,65.869927,89.785365,3.210903
S00316,L0015,T01,316,28.012204,0.686482,0.390854,354.638692,16.77863,145.683885,2218.979462,74.35825,70.4551,89.913426,4.618141
S00469,L0023,T01,469,42.416906,0.584817,0.614315,268.920562,18.937967,148.301406,1973.05221,75.893445,69.280272,89.826092,5.230198
S00197,L0009,T03,197,50.205915,0.701979,0.495587,291.23695,19.130773,137.460583,1960.340946,74.485632,65.73281,90.224265,6.214288
S00311,L0015,T01,311,24.114767,0.829798,0.389268,325.229967,18.031338,168.326558,2266.287206,74.41298,69.856018,90.022633,2.910847
S00753,L0037,T02,753,63.534035,0.319269,0.746602,275.270149,18.88219,157.580317,2049.491468,74.817616,66.640139,89.490243,6.442266
S00474,L0023,T01,474,21.042133,0.1692,0.584722,333.46297,19.760275,128.816681,2133.075576,73.453128,68.628087,89.78156,4.547249
S00649,L0032,T02,649,49.888692,0.243828,0.691911,309.205538,14.957757,139.02436,2063.092967,73.864646,67.471781,90.222413,2.267343
S00140,L0007,T01,140,64.627896,0.728385,0.677806,284.944084,20.671052,141.389605,1910.710139,74.155478,62.431757,89.857196,11.35824
S00793,L0039,T01,793,46.572588,0.806167,0.543898,362.858188,20.562958,155.33209,2115.779198,74.351808,64.349395,89.297005,10.794533
S00710,L0035,T02,710,58.170507,0.386215,0.4503,366.909736,23.855785,156.813628,2160.077018,75.036711,64.647806,89.631808,9.646327
S00186,L0009,T03,186,49.453874,0.522533,0.559898,299.810878,20.005054,134.03587,1948.778442,74.752958,67.296723,89.986575,7.078227
S00056,L0002,T01,56,31.261299,0.164695,0.549958,328.213426,19.174577,175.477032,2309.295648,72.871594,66.157637,89.867603,6.846921
S00686,L0034,T02,686,18.011201,0.481987,0.695236,302.231072,21.181434,121.632303,2076.483604,73.366579,67.833085,89.941897,8.87517
S00584,L0029,T01,584,50.905288,0.183281,0.379232,328.252588,16.845969,140.675682,2098.177822,74.280293,65.950934,89.842812,3.824733
S00392,L0019,T03,392,47.397005,0.367997,0.684766,231.008309,15.968759,120.06665,1811.535214,74.523457,66.98587,90.008712,4.247072
S00254,L0012,T01,254,19.689684,0.152149,0.684413,304.39765,18.687918,170.108296,2336.00199,71.380572,67.972297,89.766945,3.7492
S00398,L0019,T01,398,38.527518,0.277688,0.433416,263.613304,19.434302,144.779548,2123.209523,71.74071,65.519003,90.06766,6.137225
S00348,L0017,T03,348,64.497863,0.384712,0.432883,361.289706,18.049074,152.221567,2124.852252,74.510034,63.670891,89.750847,7.223521
S00047,L0002,T01,47,55.768368,0.801256,0.562919,357.347781,26.331536,156.527176,2144.118465,72.878732,56.434387,89.64511,21.938785
S00383,L0019,T01,383,26.363837,0.813552,0.529756,338.922564,18.921494,107.076136,1923.329593,74.413551,68.29249,89.86077,5.274751
S00495,L0024,T02,495,37.043988,0.79312,0.715878,356.849663,22.659344,136.61487,1974.016717,73.327397,63.974772,89.719009,12.500425
S00260,L0013,T02,260,48.515085,0.584033,0.7387,297.678473,24.421283,138.527401,2069.25055,71.868472,60.615933,89.668551,14.7064
S00517,L0025,T02,517,59.317511,0.370061,0.520656,375.072261,20.874044,128.721776,1971.408509,74.237032,63.11462,89.685609,8.509246
S00238,L0011,T03,238,40.997609,0.544726,0.531547,404.633307,20.396876,148.831827,2159.652066,74.267553,66.282039,89.79134,8.145345
S00606,L0030,T01,606,47.97582,0.197761,0.542857,343.653276,19.473857,153.596745,2188.737357,74.125509,66.443651,89.775818,5.106804
S00373,L0018,T01,373,36.411338,0.754682,0.410169,343.480135,21.475343,153.668291,2152.925932,73.474732,65.501939,89.943967,22.356152
S00591,L0029,T01,591,29.06741,0.389723,,294.775681,18.537238,160.705907,2235.741326,74.95017,68.943636,89.913317,4.72652
S00305,L0015,T03,305,40.853628,0.575004,0.558584,332.989163,23.631274,132.737692,1961.850037,73.569472,65.261615,89.704007,13.353777
S00057,L0002,T01,57,64.394272,0.44676,0.452098,360.212177,16.003863,163.713477,2138.151619,75.791348,64.492013,89.602128,3.221593
S00323,L0016,T03,323,25.160636,0.25569,0.406163,356.361776,19.256238,111.81542,2089.506841,76.28064,67.864492,89.613365,3.333594
S00668,L0033,T02,668,19.036943,0.834856,0.510751,338.707268,13.547739,160.187684,2286.543184,72.075983,73.390849,90.084724,-7.846347
S00732,L0036,T02,732,39.555169,0.177966,0.667042,257.245759,21.298308,124.270475,1929.545429,73.930005,65.809088,89.925749,6.371631
S00757,L0037,T01,757,50.37882,0.60252,0.513581,358.0108,20.058051,137.715846,2026.320534,75.256581,65.237663,89.747624,9.068193
S00534,L0026,T03,534,64.682076,0.511308,0.608935,362.972202,16.666047,163.615674,2132.84876,73.990225,60.189347,90.131992,4.062884
S00669,L0033,T01,669,63.121925,0.824742,0.530664,350.823245,20.794177,167.805533,2109.108448,72.994411,60.607937,89.484504,14.13762
S00784,L0039,T01,784,48.268351,0.288837,0.596971,322.620315,16.431302,124.427934,2039.342233,75.500212,70.48706,89.902127,2.690196
S00309,L0015,T01,309,33.383515,0.371271,0.652538,355.172447,15.015149,153.743554,2184.671817,75.741603,71.852968,89.893768,1.468731
S00086,L0004,T02,86,50.875675,0.54394,0.482189,304.543436,19.259536,177.72837,2167.788215,73.741624,64.342367,89.727541,7.458055
S00756,L0037,T01,756,44.954854,0.648167,0.51331,2851.96403,19.863491,112.105399,1860.018016,74.428435,67.682446,89.723387,7.656604
S00276,L0013,T01,276,44.675245,0.339696,0.434916,373.316197,21.450092,158.403875,2208.753232,73.027586,64.249675,89.672938,6.30518
S00253,L0012,T01,253,57.58191,0.180429,0.545499,308.89438,20.8156,152.108102,2095.697551,75.472793,67.527169,89.848734,5.925469
S00702,L0035,T01,702,35.858703,0.41077,0.511138,281.184035,18.446266,,2047.864767,76.416509,72.577624,90.018054,4.707315
S00158,L0007,T03,158,27.317798,0.432559,0.564994,349.074894,13.145921,154.367197,2200.706226,72.608007,68.646329,89.943856,-1.630153
S00205,L0010,T03,205,62.533255,0.819083,0.354408,301.371064,14.133482,147.558366,1914.769124,74.168109,69.84888,89.959706,-2.919692
S00216,L0010,T01,216,35.322321,0.286294,0.696181,309.100257,,146.593184,2172.263901,74.811441,67.390149,90.044158,4.946163
S00795,L0039,T03,795,50.205824,0.836644,0.495585,308.623096,13.601396,162.300559,2103.794691,72.005298,66.402458,90.368604,-2.843519
S00335,L0016,T02,335,25.145587,0.640438,0.429888,359.386406,15.646238,142.015786,2126.802288,74.721404,70.669888,89.863027,0.201109
S00192,L0009,T02,192,34.031195,0.276882,0.514708,341.819547,16.464446,148.53553,2174.252839,72.70255,66.036049,89.752909,1.933931
S00429,L0021,T01,429,53.46026,0.185507,0.695911,325.432751,18.009006,142.513446,2070.714894,73.369447,65.884919,89.670441,6.840979
S00437,L0021,T03,437,31.985578,0.373923,0.396107,297.301856,19.608704,133.310658,2081.790843,74.183683,68.851103,89.629762,4.930029
S00497,L0024,T01,497,46.455115,0.173987,0.451183,260.110032,19.308132,147.379478,2102.185039,72.583715,66.544606,89.779188,6.232568
S00750,L0037,T01,750,58.717008,0.403301,0.445202,322.814465,19.40853,122.77017,1884.758022,74.940904,63.165897,89.618892,7.40228
S00746,L0037,T02,746,51.147591,0.194852,0.420686,321.054306,17.345121,125.769255,1982.981705,71.28664,64.23816,89.658966,4.433045
S00466,L0023,T01,466,63.971122,0.689712,0.729459,337.594164,20.777733,147.641663,1962.568948,76.448663,72.300328,89.592065,12.586091
S00178,L0008,T01,178,52.622126,0.191937,0.445286,334.853221,15.136362,134.780948,2039.858832,74.422187,68.403452,89.793462,3.036489
S00637,L0031,T02,637,59.08064,0.479756,0.568834,302.748904,19.834989,120.238031,1864.085745,75.185568,64.32914,89.712164,8.941032
S00673,L0033,T01,673,49.872785,0.324898,0.492997,371.439694,18.68206,120.589696,1989.777369,73.538383,65.684146,89.678052,5.528833
S00106,L0005,T01,106,34.764725,0.427887,0.496907,339.496743,20.779136,133.311581,2064.313619,74.065432,66.092262,90.00145,9.462843
S00491,L0024,T02,491,21.21601,0.179735,0.37399,303.847907,18.332984,124.152914,2101.275229,72.956612,65.92383,89.582403,4.147077
S00120,L0006,T02,120,40.307135,0.378953,0.433987,318.353805,16.734311,,2067.504018,73.454985,65.481831,89.75491,3.466064
S00454,L0022,T01,454,30.50066,0.574988,0.64307,271.459146,20.520189,136.211125,2019.023368,72.386328,66.846111,89.836514,6.776503
S00288,L0014,T01,288,24.127028,0.178612,0.359704,231.113104,16.064377,119.159226,2072.579714,70.794015,66.605662,89.921169,5.302841
S00083,L0004,T03,83,37.105714,0.387057,0.740646,328.738977,22.187953,151.648374,2147.016122,71.980253,65.140464,89.801951,8.093501
S00017,L0000,T01,17,42.005914,0.585953,0.727534,312.431664,22.458103,145.406643,2083.973015,75.32948,64.130857,89.841523,10.226342
S00328,L0016,T01,328,48.474133,0.185223,0.484032,385.096324,20.141467,147.815743,2180.508479,73.786299,67.063476,89.855664,5.124823
S00731,L0036,T01,731,49.773628,0.738678,0.576721,351.117683,15.431249,181.922945,2256.178798,72.460939,65.471932,90.027147,0.240761
S00328,L0016,T01,328,48.474133,0.185223,0.484032,385.096324,20.141467,147.815743,2180.508479,73.786299,67.063476,89.855664,5.124823
S00090,L0004,T01,90,19.836921,0.565312,0.670122,332.66123,18.034673,143.722416,2242.76679,74.704771,70.760964,89.864273,3.530452
S00376,L0018,T02,376,64.141229,0.806042,0.649019,357.929188,21.067368,150.913056,2046.326041,73.629382,62.581115,89.853506,11.438172
S00562,L0028,T02,562,,0.212047,0.727604,360.466621,18.874681,132.064008,2116.915931,74.78116,68.713912,89.946904,5.51732
S00215,L0010,T01,215,47.609031,0.302961,0.710477,362.669551,22.689475,144.394708,2104.390401,72.542319,63.29552,89.462061,9.020076
S00400,L0020,T01,400,21.44894,0.624282,0.524326,294.660809,15.75926,161.227905,2169.742811,75.506634,71.328264,89.591663,0.380479
S00527,L0026,T03,527,29.217191,0.825945,0.631796,288.986768,19.731124,150.925966,2151.208137,73.615691,65.617052,90.033449,6.957276
S00044,L0002,T03,44,51.971275,0.616595,,369.432713,20.234596,167.576669,2163.409708,75.90062,63.813745,89.672664,9.46691
S00575,L0028,T01,575,22.245419,0.53835,0.550685,276.900135,21.659385,146.917885,2112.01619,72.672624,68.063037,90.026945,9.546896
S00782,L0039,T01,782,64.640357,0.163031,0.625265,315.426549,19.75025,154.598997,2051.733406,75.161153,65.274639,89.580079,6.904873
S00405,L0020,T01,405,44.465922,0.659055,0.549097,382.216013,19.050285,138.609772,2046.5268,74.017186,66.276057,89.498109,6.292965
